FIPS,PCT_LACCESS_POP15,PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,PCT_LACCESS_SNAP15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_GROC_11_16,GROCPTH11,GROCPTH16,PCH_GROCPTH_11_16,PCH_SUPERC_11_16,SUPERCPTH11,SUPERCPTH16,PCH_SUPERCPTH_11_16,PCH_CONVS_11_16,CONVSPTH11,CONVSPTH16,PCH_CONVSPTH_11_16,PCH_SPECS_11_16,SPECSPTH11,SPECSPTH16,PCH_SPECSPTH_11_16,PCH_SNAPS_12_17,SNAPSPTH12,SNAPSPTH17,PCH_SNAPSPTH_12_17,PCH_WICS_11_16,WICSPTH11,WICSPTH16,PCH_WICSPTH_11_16,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,PCH_FSR_11_16,PCH_FSRPTH_11_16,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP17,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,FDPIR15,FOOD_BANKS18,FOODINSEC_15_17,CH_FOODINSEC_14_17,VLFOODSEC_15_17,CH_VLFOODSEC_14_17,State,County,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FOOD_TAX14,State_dup,County_dup,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT18,FMRKTPTH18,FMRKT_SNAP18,PCT_FMRKT_SNAP18,FMRKT_WIC18,PCT_FMRKT_WIC18,FMRKT_WICCASH18,PCT_FMRKT_WICCASH18,FMRKT_SFMNP18,PCT_FMRKT_SFMNP18,FMRKT_CREDIT18,PCT_FMRKT_CREDIT18,FMRKT_FRVEG18,PCT_FMRKT_FRVEG18,FMRKT_ANMLPROD18,PCT_FMRKT_ANMLPROD18,FMRKT_BAKED18,PCT_FMRKT_BAKED18,FMRKT_OTHERFOOD18,PCT_FMRKT_OTHERFOOD18,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,RECFACPTH16,NATAMEN,State_dup.1,County_dup.1,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10,State_dup.2,County_dup.2,PCT_OBESE_ADULTS17
46093.0,33.93761054548046,128.99802466293983,4.0558178118802,9.287742673133328,25.21773171862868,0.8147511748460345,1.0202129402930828,2.001202678849601,2.4206740537986,9.113768042182905,87.74341863531637,1.5919418848705826,2.9887661173435243,30.485931403110957,0.9027525962143352,1.5734291110528031,0.3083071842082523,0.6487996545394,0.0388211368017516,1.5529985757691476,-20.0,0.196078431,0.14619883,-25.438596491,0.0,0.0,0.0,0.0,18.181818182,0.431372549,0.475146199,10.147527911,-50.0,0.078431373,0.0365497,-53.399122807,13.888888888888903,0.5757715338553662,0.609727080210341,5.897399290932039,-20.0,0.1960784345865249,0.1462362408638,-25.419517517089844,8.0,0.0,0.31372549,0.292397661,-6.798245614,19.0,-10.526315789,-16.608956602,84470.57736585366,10.723484648129284,7.221548080444336,0.0,0.0,0.0,1.0,71.3066533774685,28.475033738191637,29.306625577812017,10.931174089068826,11.217257318952234,19.72435518643573,3.946958188777372,2.1119123203620704,1.7684375380893351,0.0,0.0,11.4,-0.5,4.3,-0.5,SD,Meade,4.0,4.0,4.0,4.0,4.0,SD,Meade,54.0,125.0,2.7303754266211606,6.0606060606060606,2.0,0.070686362683773,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,1.0,50.0,1.0,50.0,1.0,50.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,23.0,0.14619883,3.0,SD,Meade,90.2374773924668,1.2070456868758357,3.0392388141857354,0.6369426751592357,2.2135723834237635,0.0707714083510261,11.944641031689864,25.22214358732405,55515.0,9.9,0.0,13.2,0.0,1.0,0.0,SD,Meade,31.9
13091.0,2.7339207240852312,28.407804702229782,1.1527048956633557,1.4801630512164432,42.86267315785777,4.141158418650373,5.916169616585593,0.8355654630622122,0.5893553763582539,0.744812931622316,58.81765041558479,0.2539488353723224,0.4033155735960639,1.865696274654148,0.8014894558080656,0.0631683814650151,0.0084393304434563,0.0017475823602256,8.124338811959993e-06,0.0565399399879468,-37.5,0.370181852,0.239957767,-35.1784086,0.0,0.0462727,0.0479916,3.71454624,17.647058824,0.786636435,0.95983107,22.017113223,-100.0,0.0462727,0.0,-100.0,-7.382550335570478,1.1642989982340164,1.1095031355523397,-4.70633941666102,-20.0,0.2313743680715561,0.1919477880001068,-17.0401668548584,12.0,0.0,0.555272778,0.575898642,3.71454624,6.0,-33.333333333,-30.856969173,278489.0639130435,15.584961961781232,26.885351181030277,1.0,0.0,1.0,1.0,65.76305353802717,59.42906574394463,,8.131487889273355,,35.28790912570754,4.802215254306308,2.274578541061745,1.380628702821136,0.0,0.0,13.0,-2.6999999999999997,4.4,-1.7999999999999998,GA,Dodge,0.0,4.0,0.0,4.0,0.0,GA,Dodge,17.0,41.66666666666667,2.810304449648712,4.239401496259352,1.0,0.0482975132763385,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,12.0,14.0,12.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,8.0,0.14397466,3.0,GA,Dodge,65.48449256744357,29.59717379335658,3.3584143879610937,0.4633877775738667,0.1789319141126812,0.0137639933932831,13.832813360249588,23.29326481923289,34611.0,24.8,0.0,38.1,0.0,0.0,0.0,GA,Dodge,31.6
55031.0,31.669447442915143,32.030357864440624,6.427065527234651,8.485677615790008,83.42109299550141,1.1975553769429963,2.1965691616152414,3.4554569332604257,5.679658230749926,7.045180788272787,25.250247983075063,3.8606037009904655,4.835415709134333,30.041957864646847,0.1599025709993408,0.2293281317827668,0.2193751285348259,0.4775637139189768,0.002264544067803,0.768383607844453,-12.5,0.182025028,0.161320059,-11.374792588,0.0,0.0227531,0.0230457,1.285951327,22.727272727,0.500568828,0.622234513,24.30548572,200.0,0.0455063,0.138274336,203.857853982,2.5139664804469275,0.6813596741654296,0.7065736376798201,3.700536511098049,-44.44444274902344,0.204764187335968,0.1153375953435897,-43.67296600341797,22.0,-15.384615385,0.591581342,0.5070059,-14.296502723,43.0,6.976744186,8.352413048,230287.2863215259,11.934029772842056,12.789560317993164,1.0,0.0,1.0,1.0,53.38679882861916,37.69889840881273,37.35770402437069,8.384332925336597,5.627705627705628,19.87644963083312,5.71597046664952,1.6557406293832628,1.0323729704668274,3.0,0.0,14.9,-0.4000000000000003,6.2,0.2999999999999998,WI,Douglas,5.0,5.0,0.0,0.0,0.0,WI,Douglas,43.0,-10.416666666666668,14.414414414414416,11.813186813186812,6.0,0.1388631761074066,0.0,0.0,4.0,66.66666412353516,0.0,0.0,4.0,66.66666412353516,3.0,50.0,4.0,66.66666412353516,4.0,66.66666412353516,4.0,66.66666412353516,4.0,66.66666412353516,12.0,5.0,12.0,5.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,7.0,0.184365782,2.0,WI,Douglas,92.51568196743584,1.0756584161779026,1.1186847528250186,0.8378812926017347,1.897687900541226,0.0158518082384111,14.40476460064766,21.433909282365995,48715.0,14.8,0.0,20.1,0.0,1.0,0.0,WI,Douglas,32.0
34033.0,14.594506672467505,24.843484840785752,2.622724098643055,3.2743001625050767,11.57659213143797,2.2623410604788887,2.524243057672578,1.4646779567703003,2.773516331265212,3.169558672517879,9.198756554546303,2.318057438364829,2.5312898989145616,12.313304173618192,1.3416491904213628,0.9167287239848084,0.2026404003523508,0.0413267026516338,0.0015606493507528,0.6940255494411497,14.285714286,0.212497913,0.253332911,19.216658448,0.0,0.0,0.0,0.0,26.315789474,0.288390025,0.379999367,31.76578039,83.333333333,0.091070534,0.174166376,91.243389594,-2.782324058919799,0.7741154052766545,0.7883169830551664,1.834555633657305,0.0,0.1214587166905403,0.1266043186187744,4.236502647399902,31.0,-6.060606061,0.500887938,0.490832515,-2.007519381,26.0,-3.846153846,0.30247706,168383.45434343434,9.082962306748968,16.033092498779297,1.0,1.0,0.0,1.0,47.11887555876872,32.96693476318141,34.030418250950575,5.996425379803396,5.386565272496831,22.18942619161567,4.21348104853354,1.6427152050425264,1.0103997004545149,0.0,0.0,9.4,-0.5999999999999996,3.4,-1.3000000000000005,NJ,Salem,7.000000000000001,7.000000000000001,0.0,7.000000000000001,0.0,NJ,Salem,96.0,17.073170731707318,10.80368906455863,11.636363636363637,1.0,0.0159726552665233,1.0,100.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,101.0,93.0,92.0,78.0,19.0,19.0,20.0,19.0,3.0,3.0,3.0,5.0,5.0,5.0,16.0,23.0,0.110833149,3.0,NJ,Salem,76.77617541576502,13.5284415053796,6.82021094683958,0.8292601728129776,0.2829774677299759,0.0151324849053463,15.006885280631932,23.470484088192123,63988.0,11.9,0.0,18.5,0.0,1.0,0.0,NJ,Salem,27.3
48457.0,53.58062008679087,-18.86949487898413,23.24244212723647,18.85671070028673,-5.123585725463743,4.323562491546035,4.102041060897677,7.939864224359448,10.150879852957916,10.127649319549205,-0.1630276956514782,8.51005402567431,8.496180280697557,44.693606346361165,4.2747740096861575,4.502577523710535,0.0568923651830869,0.2842124812988859,0.0,4.271134704822627,-33.333333333,0.138504155,0.093309695,-32.630400299,0.0,0.0461681,0.0466548,1.054399552,-15.384615385,0.600184672,0.513203322,-14.492431148,0.0,0.0,0.0,0.0,73.91304347826085,0.625252431105726,1.0833062506770663,73.25902256170299,0.0,0.0923105329275131,0.0933184027671814,1.0918253660202026,9.0,0.0,0.415512465,0.419893627,1.054399552,7.0,14.285714286,15.490742345,185084.41157142856,13.853854335175814,21.163162231445312,1.0,1.0,1.0,1.0,64.01847480352274,47.52252252252252,49.62655601659751,7.967342342342343,7.607192254495159,36.49308706667046,2.177713353189581,2.9036741948198093,2.101635720220137,0.0,0.0,14.0,-3.1999999999999997,5.8,-0.4000000000000003,TX,Tyler,6.25,6.25,0.0,6.25,0.0,TX,Tyler,37.0,-30.18867924528302,6.691919191919192,5.089408528198074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,33.0,21.0,17.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,5.0,TX,Tyler,80.43278507764403,10.916107690894057,6.831755949646237,0.2251217495175962,0.4778094275475512,0.0275659285123587,18.96995313792153,19.99448681429753,40820.0,19.9,0.0,25.1,0.0,0.0,0.0,TX,Tyler,33.0
36011.0,6.599715186620235,-5.106735998492609,1.7769179673833502,1.6861754578793016,-19.88751562922755,2.5001397781818064,2.0029240890433644,0.7623205097056416,1.6025920109311227,1.391615918424687,-11.170326700020428,1.4148743136170994,1.256828230391398,6.365035929768751,0.0648515004419871,0.0978906228532513,0.0268659425906592,0.0104355163817207,0.0019112691905892,0.1306150444068877,-21.428571429,0.175682968,0.141466363,-19.476335617,0.0,0.0250976,0.0257212,2.48466376,0.0,0.363914718,0.372956776,2.48466376,-42.857142857,0.087841484,0.0514423,-41.437334994,21.74757281553395,0.5394794180745508,0.6732987126786335,24.80526413439376,0.0,0.1380296945571899,0.1416321098804474,2.609884262084961,50.0,2.040816327,0.614890386,0.643028923,4.57618751,63.0,3.174603175,5.738145149,255547.50545454543,14.664897410747802,15.86171531677246,0.5,1.0,1.0,1.0,54.95906349963175,27.68344451182535,41.29491945477076,7.216494845360824,4.894671623296159,25.09393810919609,13.770330492029048,2.193426612060144,1.568963120747384,0.0,0.0,17.9,5.599999999999998,6.6,2.0,NY,Cayuga,4.0,4.0,0.0,4.0,0.0,NY,Cayuga,140.0,23.893805309734518,12.072649572649572,15.712682379349047,6.0,0.0777756199240684,2.0,33.33333206176758,4.0,66.66666412353516,3.0,50.0,4.0,66.66666412353516,4.0,66.66666412353516,6.0,100.0,6.0,100.0,6.0,100.0,6.0,100.0,83.0,96.0,67.0,88.0,30.0,44.0,17.0,31.0,0.0,0.0,3.0,12.0,9.0,10.0,18.0,12.0,0.064302892,3.0,NY,Cayuga,91.34281358558468,3.7600279909029566,2.3692300002499187,0.4835928323294929,0.3148976582610651,0.0324894409316972,15.288781146127508,21.615474970634544,51925.0,12.7,0.0,20.3,0.0,0.0,1.0,NY,Cayuga,25.7
25001.0,48.379442445611616,12.86281538637718,8.610210643161222,9.71772614256925,10.66309975337806,2.089554583680058,2.3123658733391466,3.192731272283672,9.053632787160518,8.717732870741727,-4.691122305807294,12.03455130682442,11.469995786066155,45.383442035163554,0.7050733625113346,0.9107483890320908,0.4656964066327679,0.2822084858248156,0.0140656257736148,1.5289565247161816,22.580645161,0.287916783,0.356071964,23.671833438,0.0,0.00464382,0.00468516,0.89017991,20.535714286,0.520107737,0.632496252,21.608698999,-13.559322034,0.273985326,0.238943028,-12.789844485,9.695431472081191,0.7620665698029768,0.8437029540925645,10.712500393593404,3.0303030014038086,0.1532510071992874,0.1592908799648285,3.9411635398864746,218.0,0.460829493,1.00770874,1.021364318,1.355111615,422.0,2.843601896,3.759094979,124695.60510874592,11.168160315891718,10.339948654174805,1.0,1.0,1.0,1.0,51.908868976179534,19.76065931584691,,4.083091860158808,,20.03323768439967,5.698276732012184,1.643824956605998,1.2111944936156478,0.0,0.0,14.4,-1.799999999999999,6.4,-1.0999999999999996,MA,Barnstable,0.0,0.0,0.0,0.0,0.0,MA,Barnstable,81.0,1.25,19.704433497536947,24.324324324324326,19.0,0.0890292525291442,12.0,63.15789413452149,10.0,52.6315803527832,6.0,31.578947067260746,11.0,57.89473724365234,12.0,63.15789413452149,15.0,78.9473648071289,15.0,78.9473648071289,15.0,78.9473648071289,15.0,78.9473648071289,31.0,46.0,31.0,46.0,9.0,26.0,91.0,82.0,0.0,0.0,6.0,15.0,8.0,11.0,14.0,11.0,0.196776612,4.0,MA,Barnstable,91.40248647446823,1.7865745201215446,2.1710331282887423,1.0482287111835766,0.5484325205662196,0.0301082042540576,24.95692210775958,17.25385385014452,65735.0,7.6,0.0,11.5,0.0,1.0,0.0,MA,Barnstable,25.9
38103.0,37.85657716410292,-29.483728011445702,12.250727625492893,8.638756412969528,69.05889520336002,0.6152516057721513,1.040137567439331,1.6611417832896345,6.231628136696078,6.244133074992608,0.0674220638162381,10.586607512804587,10.593745222077846,37.45248877530164,0.0475398160668635,0.047539814594723,0.0950796291894461,0.0713097214493356,0.0,0.1901592690048688,20.0,1.191327138,1.478560867,24.110399211,0.0,0.0,0.0,0.0,33.333333333,0.714796283,0.985707245,37.900443568,0.0,0.0,0.0,0.0,-20.0,1.1706860220088973,0.9945300845350572,-15.047240179015429,0.0,0.7146260142326355,0.7387343049049377,3.373553514480591,3.0,-25.0,0.953061711,0.739280434,-22.431000493,9.0,-11.111111111,-8.066370954,95838.2475,7.115269799958432,8.598541259765625,0.0,0.0,1.0,1.0,77.52660820882939,23.4375,17.48633879781421,7.986111111111111,9.65391621129326,22.36028852315268,3.017604802536171,1.6850610609311971,2.2925483821004438,0.0,0.0,10.9,-3.5,3.9,-1.0000000000000004,ND,Wells,5.0,5.0,0.0,0.0,0.0,ND,Wells,11.0,10.0,1.6181229773462782,2.0257826887661143,1.0,0.2527166903018951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,ND,Wells,98.47872593296886,0.0713097218920846,0.4991680532445923,0.0950796291894461,0.3090087948657,0.0,29.02305681007844,18.160209175184217,51857.0,10.4,0.0,11.7,0.0,0.0,1.0,ND,Wells,33.2
28015.0,40.924400466762194,-19.107475973217426,24.27616791326819,19.637604962022557,-33.16226446899356,4.375670431879298,2.9245990309679324,5.389929763074618,10.18013691447202,9.16542315793297,-13.366775388322305,8.098453394455637,7.015951319290789,26.147426313740773,14.075948940397751,0.5407492546026139,0.0468640184523851,0.048009188758987,0.0,0.6061519435491705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.479294479,0.391734404,-18.268533934,0.0,0.0,0.0,0.0,17.07317073170732,0.6556013943522339,0.7890324489594636,20.35246656835837,,,,,0.0,-100.0,0.191717791,0.0,-100.0,3.0,-66.666666667,-65.945222472,29072.25,18.00776895211287,12.320412635803224,0.0,1.0,0.0,1.0,69.35433791642855,84.04710920770879,84.44444444444444,6.316916488222699,7.729468599033816,38.04745961310758,7.195683598346052,2.810135384202942,1.69834288395161,0.0,0.0,12.8,-4.0,4.8,-3.1000000000000005,MS,Carroll,7.000000000000001,8.0,7.000000000000001,8.0,7.000000000000001,MS,Carroll,9.0,12.5,1.376936316695353,1.7892644135188869,1.0,0.1008979901671409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,9.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,12.0,0.0,3.0,MS,Carroll,65.36755685571389,32.499764084174764,1.0002830989902802,0.179296027177503,0.141549495140134,0.0,17.1463621779749,21.5438331603284,39439.0,19.0,0.0,27.1,0.0,0.0,0.0,MS,Carroll,37.3
27029.0,37.9227599873479,-11.482206748999785,17.27749357761599,15.29365604398896,37.59766536777902,3.607478149058095,4.963805711756706,3.935795919152226,9.180499782838975,9.115745273130878,-2.024577772230064,8.274882322947015,8.107350894758435,32.75875587609787,0.0230017255578251,0.5969500161392812,0.0551592721536867,4.245989290940058,0.0,0.8398538107740461,-25.0,0.458768207,0.338562239,-26.201895949,0.0,0.0,0.0,0.0,-50.0,0.688152311,0.338562239,-50.801263966,,0.0,0.11285408,,-11.206896551724126,1.110728101420966,0.966809341443268,-12.957154842267988,-20.0,0.5734602808952332,0.4530011415481567,-21.005664825439453,2.0,-33.333333333,0.344076156,0.225708159,-34.401685288,10.0,0.0,-1.602527931,73890.3413592233,8.133326673966208,8.438462257385254,0.0,0.0,1.0,1.0,65.55548826539767,40.266666666666666,38.308115543328746,12.066666666666666,12.65474552957359,24.91497587507582,6.441002332396388,1.9926307632276692,1.66474016633056,0.0,0.0,9.5,-0.9000000000000004,3.7,-0.5,MN,Clearwater,6.875,6.875,0.0,6.875,0.0,MN,Clearwater,25.0,-28.57142857142857,5.823627287853577,4.816955684007708,1.0,0.1135073751211166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,9.0,10.0,8.0,9.0,1.0,0.0,5.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,6.0,4.0,0.0,4.0,MN,Clearwater,86.68200115008625,0.3450258769407705,1.380103507763082,0.2415181138585393,8.64864864864865,0.0115008625646923,18.6428982173663,24.95687176538241,42689.0,14.6,0.0,23.3,0.0,0.0,0.0,MN,Clearwater,28.4
